REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,LNDAGRKENC03,WTREVTKEN,8,2040,0.37
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2020,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2021,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2022,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2023,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2024,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2025,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2026,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2027,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2028,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2029,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2030,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2031,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2032,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2033,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2034,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2035,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2036,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2037,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2038,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2039,0.037
GLOBAL,LNDAGRKENC03,WTRGRCKEN,8,2040,0.037
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2020,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2021,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2022,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2023,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2024,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2025,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2026,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2027,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2028,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2029,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2030,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2031,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2032,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2033,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2034,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2035,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2036,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2037,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2038,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2039,0.68
GLOBAL,LNDAGRKENC03,WTRSURKEN,8,2040,0.68
GLOBAL,LNDAGRKENC03,CRPCOW,9,2020,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2021,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2022,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2023,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2024,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2025,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2026,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2027,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2028,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2029,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2030,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2031,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2032,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2033,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2034,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2035,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2036,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2037,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2038,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2039,0.010
GLOBAL,LNDAGRKENC03,CRPCOW,9,2040,0.010
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2020,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2021,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2022,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2023,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2024,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2025,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2026,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2027,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2028,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2029,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2030,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2031,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2032,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2033,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2034,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2035,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2036,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2037,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2038,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2039,0.049
GLOBAL,LNDAGRKENC03,WTREVTKEN,9,2040,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2020,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2021,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2022,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2023,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2024,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2025,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2026,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2027,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2028,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2029,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2030,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2031,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2032,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2033,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2034,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2035,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2036,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2037,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2038,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2039,0.049
GLOBAL,LNDAGRKENC03,WTRGRCKEN,9,2040,0.049
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2020,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2021,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2022,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2023,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2024,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2025,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2026,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2027,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2028,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2029,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2030,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2031,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2032,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2033,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2034,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2035,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2036,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2037,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2038,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2039,0.90
GLOBAL,LNDAGRKENC03,WTRSURKEN,9,2040,0.90
GLOBAL,LNDAGRKENC03,CRPTEA,10,2020,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2021,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2022,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2023,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2024,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2025,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2026,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2027,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2028,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2029,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2030,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2031,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2032,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2033,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2034,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2035,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2036,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2037,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2038,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2039,0.035
GLOBAL,LNDAGRKENC03,CRPTEA,10,2040,0.035
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2020,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2021,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2022,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2023,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2024,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2025,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2026,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2027,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2028,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2029,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2030,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2031,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2032,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2033,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2034,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2035,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2036,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2037,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2038,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2039,0.38
GLOBAL,LNDAGRKENC03,WTREVTKEN,10,2040,0.38
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2020,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2021,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2022,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2023,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2024,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2025,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2026,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2027,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2028,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2029,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2030,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2031,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2032,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2033,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2034,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2035,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2036,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2037,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2038,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2039,0.032
GLOBAL,LNDAGRKENC03,WTRGRCKEN,10,2040,0.032
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2020,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2021,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2022,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2023,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2024,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2025,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2026,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2027,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2028,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2029,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2030,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2031,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2032,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2033,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2034,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2035,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2036,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2037,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2038,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2039,0.59
GLOBAL,LNDAGRKENC03,WTRSURKEN,10,2040,0.59
GLOBAL,LNDAGRKENC03,CRPSOR,11,2020,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2021,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2022,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2023,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2024,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2025,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2026,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2027,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2028,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2029,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2030,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2031,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2032,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2033,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2034,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2035,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2036,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2037,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2038,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2039,0.42
GLOBAL,LNDAGRKENC03,CRPSOR,11,2040,0.42
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2020,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2021,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2022,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2023,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2024,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2025,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2026,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2027,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2028,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2029,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2030,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2031,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2032,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2033,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2034,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2035,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2036,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2037,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2038,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2039,0.52
GLOBAL,LNDAGRKENC03,WTREVTKEN,11,2040,0.52
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2020,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2021,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2022,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2023,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2024,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2025,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2026,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2027,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2028,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2029,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2030,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2031,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2032,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2033,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2034,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2035,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2036,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2037,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2038,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2039,0.024
GLOBAL,LNDAGRKENC03,WTRGRCKEN,11,2040,0.024
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2020,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2021,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2022,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2023,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2024,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2025,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2026,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2027,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2028,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2029,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2030,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2031,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2032,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2033,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2034,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2035,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2036,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2037,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2038,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2039,0.46
GLOBAL,LNDAGRKENC03,WTRSURKEN,11,2040,0.46
GLOBAL,LNDAGRKENC03,CRPSOR,12,2020,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2021,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2022,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2023,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2024,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2025,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2026,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2027,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2028,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2029,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2030,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2031,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2032,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2033,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2034,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2035,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2036,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2037,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2038,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2039,0.16
GLOBAL,LNDAGRKENC03,CRPSOR,12,2040,0.16
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2020,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2021,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2022,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2023,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2024,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2025,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2026,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2027,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2028,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2029,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2030,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2031,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2032,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2033,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2034,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2035,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2036,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2037,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2038,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2039,0.49
GLOBAL,LNDAGRKENC03,WTREVTKEN,12,2040,0.49
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2020,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2021,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2022,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2023,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2024,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2025,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2026,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2027,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2028,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2029,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2030,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2031,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2032,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2033,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2034,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2035,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2036,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2037,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2038,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2039,0.026
GLOBAL,LNDAGRKENC03,WTRGRCKEN,12,2040,0.026
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2020,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2021,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2022,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2023,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2024,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2025,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2026,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2027,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2028,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2029,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2030,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2031,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2032,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2033,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2034,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2035,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2036,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2037,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2038,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2039,0.48
GLOBAL,LNDAGRKENC03,WTRSURKEN,12,2040,0.48
GLOBAL,LNDAGRKENC03,CRPTEA,13,2020,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2021,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2022,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2023,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2024,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2025,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2026,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2027,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2028,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2029,0.015
GLOBAL,LNDAGRKENC03,CRPTEA,13,2030,0.015
